Date,Product,Category,Region,Sales_Rep,Units_Sold,Price,Revenue,Cost
2023-05-11,Tablet,Electronics,South America,Rep_18,13,121.95,1585.35,1227.74
2024-12-29,Smartphone,Electronics,Asia,Rep_12,19,337.24,6407.56,5679.61
2024-04-04,Router,Accessories,N. America,Rep_14,10,687.04,6870.4,5620.94
2023-03-11,Monitor,Accessories,South America,Rep_17,3,232.2,696.6,596.81
2024-05-30,Laptop,Electronics,Europe,Rep_20,12,267.92,3215.04,2188.82
2023-10-08,Router,Accessories,Europe,Rep_10  ,5,987.71,4938.55,3430.14
2023-02-16,Printer,Accessories,NorthAmerica,Rep_7,12,443.11,5317.32,4770.77
2024-02-12,Monitor,Accessories,NorthAmerica,Rep_6,18,331.26,5962.68,3615.01
2024-03-24,Printer,Accessories,South America,Rep_18,7,150.86,1056.02,666.37
2024-02-04,Monitor,Accessories,Asia,Rep_7,1,513.55,513.55,363.98
2023-07-08,Laptop,Electronics,Europe,Rep_19,2,946.48,1892.96,1650.25
2023-08-12,Printer,Accessories,N. America,Rep_17,11,667.93,7347.23,6509.43
2024-04-11,Printer,Accessories,Asia,Rep_10,2,470.67,941.34,770.27
2023-08-14,Smartphone,Electronics,Asia,Rep_18,3,871.06,2613.18,2308.03
2023-05-02,Tablet,Electronics,Europe,Rep_2,12,604.63,7255.56,4560.24
2024-06-30,Tablet,Electronics,Asia,Rep_2,18,832.25,14980.5,9149.04
2024-10-16,Tablet,Electronics,Asia,Rep_5,15,510.09,7651.35,5981.14
2023-10-04,Laptop,Electronics,Europe,Rep_7,17,523.98,,6443.31
2024-07-01,Laptop,Electronics,NorthAmerica,Rep_12,3,495.56,,922.0
2024-10-09, Printer ,Accessories,Asia,Rep_11,2,712.21,1424.42,1214.66
2023-03-27,Router,Accessories,Asia,Rep_5  ,19,879.78,16715.82,10196.6
2024-02-23, Printer ,Accessories,Asia,Rep_11,13,112.28,1459.64,1008.56
2023-02-28,Router,Accessories,NA,Rep_12,9,325.07,2925.63,2489.61
2023-08-13,Router,Accessories,Asia,Rep_6,19,546.09,10375.71,7536.25
2023-09-20,Laptop,Electronics,NorthAmerica,Rep_13,16,467.09,7473.44,5967.05
2024-10-31,Smartphone,Electronics,Europe,Rep_15,11,277.02,3047.22,1878.91
2023-08-14, Smartphone ,Electronics,Asia,Rep_7,16,113.06,1808.96,1397.33
2024-08-18,Router,Accessories,South America,Rep_5  ,6,437.18,2623.08,1717.8
2024-04-01,Tablet,Electronics,South America,Rep_12,18,411.25,7402.5,5236.18
2023-06-01,Monitor,Accessories,N. America,Rep_16,7,639.73,4478.11,3730.02
2023-07-05, Monitor ,Accessories,Europe,Rep_6,7,946.16,6623.12,5746.37
2023-07-13,Printer,Accessories,South America,Rep_6,2,884.14,1768.28,1069.16
2024-10-25,Smartphone,Electronics,NA,Rep_10,16,448.35,7173.6,5697.03
2023-06-16, Tablet ,Electronics,South America,Rep_20,6,148.64,891.84,657.44
2023-07-12,Laptop,Electronics,Europe,Rep_3,17,561.33,9542.61,7340.73
2024-03-12,Tablet,Electronics,South America,Rep_13,13,840.38,10924.94,7243.39
2023-04-13,Router,Accessories,Europe,Rep_1,11,950.47,10455.17,7784.3
2024-09-09, Laptop ,Electronics,South America,Rep_13,16,842.98,13487.68,9206.3
2023-01-22,Laptop,Electronics,NA,Rep_2,3,497.38,1492.14,1114.9
2023-05-16,Tablet,Electronics,NorthAmerica,Rep_9,7,735.45,5148.15,3846.37
2023-05-27,Router,Accessories,NA,Rep_1,15,473.9,7108.5,5135.1
2023-04-19,Printer,Accessories,Asia,Rep_3  ,1,299.03,299.03,203.56
2023-07-27,Tablet,Electronics,South America,Rep_19  ,13,530.78,6900.14,4232.53
2024-03-30,Tablet,Electronics,Asia,Rep_11,16,816.46,13063.36,9385.14
2024-05-05,Tablet,Electronics,Europe,Rep_2,15,825.11,12376.65,9910.67
2024-07-10,Router,Accessories,Asia,Rep_18,11,583.74,6421.14,3947.65
2023-05-07,Laptop,Electronics,N. America,Rep_4,1,648.13,648.13,538.4
2024-07-11,Smartphone,Electronics,NorthAmerica,Rep_17,13,202.39,2631.07,1903.02
2024-03-01,Tablet,Electronics,NA,Rep_8,1,492.62,492.62,439.21
2023-01-25,Tablet,Electronics,South America,Rep_13,19,382.7,7271.3,5744.61
2023-05-31,Smartphone,Electronics,Asia,Rep_8,18,877.14,15788.52,13132.21
2024-12-01,Monitor,Accessories,N. America,Rep_16,1,185.46,185.46,151.79
2023-06-23,Laptop,Electronics,Europe,Rep_4,13,979.68,12735.84,7784.22
2023-10-16,Smartphone,Electronics,NorthAmerica,Rep_20,1,209.7,209.7,157.89
2023-12-08,Laptop,Electronics,Asia,Rep_3,6,899.96,5399.76,3318.14
2023-02-14,Printer,Accessories,Europe,Rep_6  ,16,676.91,10830.56,9426.68
2024-03-14,Printer,Accessories,Asia,Rep_20,17,230.6,3920.2,3415.73
2023-07-05,Router,Accessories,South America,Rep_5  ,13,662.45,8611.85,7050.19
2024-11-14,Router,Accessories,Asia,Rep_20,19,350.98,6668.62,5902.15
2023-10-21,Smartphone,Electronics,N. America,Rep_9  ,7,171.08,1197.56,967.62
2024-05-26,Router,Accessories,Asia,Rep_9,6,904.4,5426.4,4118.33
2024-12-29, Laptop ,Electronics,NA,Rep_5,2,891.94,1783.88,1605.35
2024-11-02,Tablet,Electronics,Asia,Rep_5,11,134.73,1482.03,1279.98
2024-02-04,Monitor,Accessories,South America,Rep_3  ,7,521.62,3651.34,2846.19
2023-04-26,Printer,Accessories,South America,Rep_9,5,123.54,617.7,498.17
2023-05-29, Laptop ,Electronics,Asia,Rep_5,19,905.59,17206.21,15396.04
2023-07-06, Monitor ,Accessories,Asia,Rep_11,19,333.29,6332.51,3835.46
2024-05-21, Monitor ,Accessories,South America,Rep_14,11,923.37,10157.07,7166.88
2024-09-08,Router,Accessories,Asia,Rep_5,9,781.72,7035.48,5765.66
2024-10-31,Tablet,Electronics,South America,Rep_14,15,,12363.75,9701.18
2024-07-16,Monitor,Accessories,South America,Rep_18,3,719.46,2158.38,1437.3
2024-07-03,Tablet,Electronics,South America,Rep_3,10,390.76,3907.6,3328.07
2024-08-17,Router,Accessories,South America,Rep_17,8,854.76,6838.08,5446.07
2024-08-14,Router,Accessories,Europe,Rep_3,12,647.72,7772.64,5969.05
2023-08-29,Smartphone,Electronics,NorthAmerica,Rep_7,2,345.84,691.68,458.48
2023-01-18,Smartphone,Electronics,South America,Rep_5,4,363.15,1452.6,1178.92
2023-04-23,Laptop,Electronics,Asia,Rep_12,18,718.55,12933.9,8131.88
2023-05-23,Smartphone,Electronics,South America,Rep_5,16,838.97,13423.52,8425.99
2024-07-18,Monitor,Accessories,Europe,Rep_7,2,855.47,1710.94,1256.6
2023-08-18, Laptop ,Electronics,Europe,Rep_4,13,458.94,5966.22,4514.27
2024-12-13,Router,Accessories,Europe,Rep_13  ,8,525.89,4207.12,3303.93
2023-01-27,Router,Accessories,South America,Rep_12,10,750.65,7506.5,4968.25
2023-02-25,Router,Accessories,NorthAmerica,Rep_19,3,402.82,1208.46,938.67
2023-03-17,Monitor,Accessories,Europe,Rep_1,9,307.08,2763.72,1994.92
2023-05-31,Smartphone,Electronics,Europe,Rep_3,5,109.61,548.05,456.51
2023-09-08,Laptop,Electronics,NA,Rep_19,7,825.49,5778.43,4079.82
2024-03-02,Tablet,Electronics,Europe,Rep_16,18,440.39,7927.02,6644.18
2023-05-24,Router,Accessories,Asia,Rep_16,14,799.48,11192.72,7619.06
2024-02-26, Router ,Accessories,Asia,Rep_15,6,411.82,2470.92,2203.85
2024-10-22,Router,Accessories,N. America,Rep_10,17,511.24,8691.08,7671.16
2023-04-24,Tablet,Electronics,NA,Rep_2,15,192.04,,2371.42
2024-09-10,Tablet,Electronics,Europe,Rep_1,5,736.77,3683.85,2244.76
2024-02-10,Monitor,Accessories,South America,Rep_18,8,739.89,5919.12,4331.09
2024-12-29,Smartphone,Electronics,Asia,Rep_8,19,258.11,4904.09,4355.22
2024-03-09,Tablet,Electronics,Asia,Rep_3,12,687.24,8246.88,6862.56
2024-06-18,Monitor,Accessories,Europe,Rep_7  ,19,402.68,7650.92,5128.76
2024-02-15,Printer,Accessories,NorthAmerica,Rep_8,7,668.6,4680.2,3169.13
2024-02-06, Tablet ,Electronics,NorthAmerica,Rep_15,15,252.78,3791.7,3373.46
2024-05-03,Smartphone,Electronics,South America,Rep_13,9,108.86,979.74,657.82
2023-06-18,Laptop,Electronics,Asia,Rep_14,16,504.21,8067.36,6221.54
2023-07-19,Smartphone,Electronics,NA,Rep_4,2,216.91,433.82,353.4
2023-03-21,Smartphone,Electronics,Asia,Rep_1,2,717.29,,1219.37
2023-09-03, Smartphone ,Electronics,Europe,Rep_18,2,757.37,1514.74,1150.99
2023-04-20,Laptop,Electronics,Europe,Rep_20,10,537.45,5374.5,3730.63
2023-01-12,Smartphone,Electronics,Europe,Rep_18,17,799.91,13598.47,11173.05
2023-07-26,Router,Accessories,N. America,Rep_8,9,,6432.84,5134.81
2023-10-03,Laptop,Electronics,NA,Rep_19,1,474.2,474.2,405.49
2024-05-10,Laptop,Electronics,N. America,Rep_11,16,895.82,14333.12,12309.32
2023-04-06,Smartphone,Electronics,N. America,Rep_12,16,307.31,4916.96,3777.71
2023-10-17,Monitor,Accessories,Europe,Rep_11,11,388.17,4269.87,3732.01
2024-02-05,Router,Accessories,Asia,Rep_5,10,271.95,2719.5,1991.29
2024-12-20,Router,Accessories,NorthAmerica,Rep_11,1,322.81,322.81,271.87
2024-02-22,Router,Accessories,N. America,Rep_17,12,449.97,5399.64,3316.59
2023-06-03,Laptop,Electronics,South America,Rep_16  ,4,919.58,3678.32,3268.89
2024-08-23,Laptop,Electronics,Asia,Rep_6  ,4,768.08,3072.32,2553.48
2023-06-05,Router,Accessories,South America,Rep_3,14,212.9,2980.6,2491.62
2024-10-02,Laptop,Electronics,Europe,Rep_7,10,697.03,6970.3,5035.84
2024-11-28,Router,Accessories,Europe,Rep_6,19,766.27,14559.13,10101.54
2024-05-28,Printer,Accessories,Asia,Rep_15,19,254.54,4836.26,3670.48
2023-05-15,Smartphone,Electronics,Asia,Rep_12,18,990.41,17827.38,14328.71
2024-09-30,Monitor,Accessories,NorthAmerica,Rep_13  ,7,689.45,,3305.86
2023-09-02,Tablet,Electronics,N. America,Rep_5,13,336.07,4368.91,3720.85
2024-08-03,Router,Accessories,South America,Rep_4,4,310.25,1241.0,1034.39
2023-01-16,Tablet,Electronics,Asia,Rep_18  ,2,605.04,1210.08,898.59
2023-03-31,Monitor,Accessories,N. America,Rep_15  ,5,379.52,1897.6,1489.08
2023-11-18,Tablet,Electronics,Asia,Rep_6  ,10,887.83,8878.3,6433.64
2023-03-11,Smartphone,Electronics,Asia,Rep_12,19,132.59,2519.21,1928.06
2023-04-02,Laptop,Electronics,Europe,Rep_15,5,119.98,599.9,414.6
2023-09-22,Monitor,Accessories,Asia,Rep_15,15,327.03,4905.45,3729.45
2024-10-27,Tablet,Electronics,NorthAmerica,Rep_19,4,192.83,771.32,681.0
2024-05-14,Laptop,Electronics,Asia,Rep_10,19,263.13,4999.47,4067.58
2024-02-15, Monitor ,Accessories,Europe,Rep_15,4,213.58,854.32,686.33
2024-01-11,Printer,Accessories,Asia,Rep_12,19,213.99,4065.81,2952.55
2023-03-27,Router,Accessories,South America,Rep_17  ,9,943.97,8495.73,5330.01
2024-04-05,Smartphone,Electronics,N. America,Rep_20,19,197.35,3749.65,3359.72
2024-10-21,Laptop,Electronics,Europe,Rep_18,1,834.43,834.43,701.56
2023-01-09,Tablet,Electronics,NA,Rep_10,8,316.28,2530.24,2018.64
2024-01-20,Tablet,Electronics,South America,Rep_3,6,984.15,5904.9,3893.75
2023-08-17,Monitor,Accessories,South America,Rep_3,11,136.29,1499.19,942.14
2023-12-24,Monitor,Accessories,South America,Rep_18,11,162.09,1782.99,1602.45
2024-04-21,Laptop,Electronics,N. America,Rep_6,12,234.34,2812.08,1890.56
2023-04-21,Monitor,Accessories,South America,Rep_7,10,117.75,1177.5,754.25
2024-02-16,Smartphone,Electronics,NorthAmerica,Rep_11,18,401.51,7227.18,4785.73
2023-12-17,Printer,Accessories,South America,Rep_7,17,415.66,7066.22,5846.03
2024-12-20,Router,Accessories,South America,Rep_4,13,360.62,4688.06,3624.62
2023-10-13,Monitor,Accessories,NorthAmerica,Rep_18  ,11,715.23,7867.53,4727.23
2023-06-09,Monitor,Accessories,Europe,Rep_7  ,1,943.25,943.25,672.7
2023-11-24,Printer,Accessories,NA,Rep_20,5,793.93,3969.65,2900.1
2024-01-25,Laptop,Electronics,Asia,Rep_14,1,152.68,152.68,105.6
2024-04-29,Tablet,Electronics,N. America,Rep_7,10,829.75,8297.5,7420.42
2023-01-24,Router,Accessories,South America,Rep_9,16,114.25,1828.0,1402.7
2023-09-16,Router,Accessories,Europe,Rep_3,17,430.3,7315.1,4621.96
2023-05-26, Laptop ,Electronics,Asia,Rep_13,19,382.03,7258.57,4997.76
2023-03-25,Smartphone,Electronics,South America,Rep_14,10,935.86,9358.6,7873.31
2024-06-21,Tablet,Electronics,Asia,Rep_6,2,187.86,375.72,326.63
2023-02-25,Laptop,Electronics,South America,Rep_11,1,251.43,251.43,194.73
2023-11-01,Tablet,Electronics,Europe,Rep_12,15,630.4,9456.0,7163.32
2024-03-05,Monitor,Accessories,South America,Rep_18,15,381.95,5729.25,4342.93
2024-12-06,Tablet,Electronics,South America,Rep_12,5,191.58,957.9,588.86
2024-12-10,Printer,Accessories,South America,Rep_1,3,739.16,2217.48,1781.09
2024-07-28, Printer ,Accessories,Europe,Rep_3,2,470.57,941.14,658.69
2024-11-14,Printer,Accessories,Europe,Rep_11,5,423.92,2119.6,1696.4
2024-11-11,Router,Accessories,Asia,Rep_1,3,,2765.67,2321.34
2023-06-04,Monitor,Accessories,Europe,Rep_16,18,283.81,5108.58,3444.01
2023-11-21, Laptop ,Electronics,South America,Rep_9  ,16,326.63,5226.08,4673.73
2024-06-17,Router,Accessories,NA,Rep_15,8,,6513.44,4075.33
2023-05-09,Router,Accessories,South America,Rep_19,12,119.79,1437.48,1214.76
2023-04-10,Laptop,Electronics,Europe,Rep_7,10,691.41,6914.1,4905.75
2024-03-06,Router,Accessories,Europe,Rep_20,16,834.1,13345.6,8258.48
2024-01-22,Tablet,Electronics,Asia,Rep_7  ,14,545.28,7633.92,4886.69
2023-07-15,Router,Accessories,N. America,Rep_12,9,684.31,6158.79,3997.45
2024-01-08,Laptop,Electronics,Asia,Rep_10  ,17,458.28,7790.76,4736.27
2024-05-29,Laptop,Electronics,South America,Rep_15,13,303.19,3941.47,2394.61
2024-02-28,Monitor,Accessories,Asia,Rep_12,19,396.44,7532.36,5847.66
2024-07-09,Monitor,Accessories,Asia,Rep_4,11,214.81,2362.91,2058.07
2023-06-30,Monitor,Accessories,South America,Rep_12,10,167.06,1670.6,1258.16
2023-07-01,Printer,Accessories,Europe,Rep_18,10,493.26,4932.6,4120.5
2024-03-22,Monitor,Accessories,Asia,Rep_14,5,568.79,2843.95,2419.96
2024-10-11,Smartphone,Electronics,NA,Rep_3,3,960.52,2881.56,2332.57
2023-04-17,Laptop,Electronics,NorthAmerica,Rep_20,18,845.68,15222.24,12733.14
2024-02-26,Laptop,Electronics,South America,Rep_20  ,9,562.33,,3401.37
2024-07-11,Laptop,Electronics,South America,Rep_17,5,136.3,681.5,450.02
2024-08-18,Laptop,Electronics,Asia,Rep_14  ,6,993.84,5963.04,4934.36
2023-08-05,Tablet,Electronics,South America,Rep_18,19,557.69,10596.11,7873.19
2024-01-26,Laptop,Electronics,Europe,Rep_16,18,675.96,12167.28,10440.45
2023-05-08,Smartphone,Electronics,South America,Rep_14,3,456.17,1368.51,943.73
2024-10-22,Router,Accessories,South America,Rep_1  ,12,153.3,1839.6,1161.93
2024-01-19,Tablet,Electronics,Asia,Rep_9,8,589.19,4713.52,3834.47
2024-11-05,Smartphone,Electronics,Asia,Rep_14,19,705.27,13400.13,10871.23
2024-11-20,Tablet,Electronics,NorthAmerica,Rep_14,4,913.26,3653.04,2313.46
2023-02-03,Laptop,Electronics,NA,Rep_5,6,485.8,2914.8,1859.68
2024-01-19,Printer,Accessories,Asia,Rep_11,10,807.23,8072.3,5963.31
2023-06-24,Printer,Accessories,South America,Rep_8,8,252.99,2023.92,1417.96
2024-07-23,Monitor,Accessories,Europe,Rep_20,11,247.26,2719.86,1733.85
2024-10-21, Monitor ,Accessories,N. America,Rep_19,16,520.98,8335.68,7422.27
2024-03-15,Tablet,Electronics,South America,Rep_6,16,830.05,13280.8,8099.26
2024-02-17,Smartphone,Electronics,Europe,Rep_14,7,188.25,1317.75,963.13
2023-08-25,Laptop,Electronics,Europe,Rep_17,16,144.35,2309.6,1976.4
2023-05-02,Router,Accessories,South America,Rep_9,17,277.58,4718.86,3280.44
2024-07-20,Tablet,Electronics,Asia,Rep_7,11,902.94,9932.34,7361.27
2023-04-06,Laptop,Electronics,N. America,Rep_14  ,16,310.06,4960.96,3651.32
2023-01-12,Router,Accessories,Europe,Rep_1,4,787.25,3149.0,2311.99
2024-09-24,Router,Accessories,NorthAmerica,Rep_19,17,656.51,11160.67,7075.08
2024-01-27,Laptop,Electronics,Europe,Rep_15,1,528.45,528.45,426.34
2024-10-11,Router,Accessories,Asia,Rep_6,15,584.32,8764.8,6491.61
2023-09-03,Router,Accessories,Europe,Rep_10,2,253.68,507.36,338.94
2023-07-18,Printer,Accessories,Europe,Rep_13  ,3,244.54,733.62,515.15
2023-09-24,Router,Accessories,N. America,Rep_9,13,253.61,3296.93,2633.82
2023-03-26,Tablet,Electronics,NA,Rep_19,12,846.7,10160.4,7810.44
2023-04-16,Laptop,Electronics,South America,Rep_20,12,732.78,8793.36,6044.95
2023-05-06,Laptop,Electronics,Europe,Rep_10,12,181.18,2174.16,1699.77
2023-09-26,Tablet,Electronics,NA,Rep_3,6,972.6,5835.6,4807.81
2024-05-21,Smartphone,Electronics,Europe,Rep_13,19,809.34,15377.46,12474.68
2023-04-14,Monitor,Accessories,N. America,Rep_14  ,6,422.03,2532.18,1728.56
2023-03-17,Monitor,Accessories,NorthAmerica,Rep_7,16,961.15,15378.4,11529.35
2024-12-04,Monitor,Accessories,South America,Rep_11,10,864.99,8649.9,7386.03
2024-10-10,Monitor,Accessories,Europe,Rep_6,14,509.03,7126.42,4723.29
2023-11-02,Laptop,Electronics,Europe,Rep_19,7,481.54,3370.78,2089.69
2024-10-08,Printer,Accessories,NorthAmerica,Rep_4,12,441.96,5303.52,3895.68
2023-12-18,Smartphone,Electronics,South America,Rep_20,19,997.42,18950.98,15761.97
2024-09-06,Printer,Accessories,NorthAmerica,Rep_6,8,613.61,4908.88,4065.59
2024-06-18,Router,Accessories,Asia,Rep_4,3,440.45,1321.35,980.38
2023-07-17, Printer ,Accessories,NorthAmerica,Rep_18,15,477.18,7157.7,5976.64
2023-01-24,Printer,Accessories,Europe,Rep_7,8,205.19,1641.52,1470.4
2024-01-09,Laptop,Electronics,Europe,Rep_1,16,217.29,3476.64,2293.63
2023-12-02, Tablet ,Electronics,Europe,Rep_3,11,141.63,1557.93,1059.2
2024-12-09,Tablet,Electronics,Asia,Rep_9,14,272.65,3817.1,2672.52
2024-05-08,Tablet,Electronics,NorthAmerica,Rep_12,15,164.63,2469.45,2035.31
2024-12-26,Printer,Accessories,Asia,Rep_15  ,13,688.62,8952.06,6489.04
2024-05-22,Monitor,Accessories,South America,Rep_7,12,720.2,8642.4,6650.51
2023-09-14, Tablet ,Electronics,Europe,Rep_9,8,378.76,3030.08,2038.0
2024-02-07,Laptop,Electronics,Asia,Rep_6,18,706.17,12711.06,8065.21
2023-07-30,Router,Accessories,South America,Rep_14,19,497.39,9450.41,8349.39
2024-04-01,Monitor,Accessories,Asia,Rep_11,15,678.55,10178.25,7273.32
2024-09-29,Laptop,Electronics,South America,Rep_14,1,283.4,283.4,233.2
2023-07-24,Printer,Accessories,Asia,Rep_12,13,911.34,11847.42,8069.46
2024-10-09,Laptop,Electronics,South America,Rep_6,14,996.04,13944.56,9423.72
2023-02-04,Printer,Accessories,Asia,Rep_19,7,377.96,2645.72,2072.68
2024-02-24,Smartphone,Electronics,Asia,Rep_13,19,113.74,2161.06,1439.35
2023-01-31,Laptop,Electronics,Europe,Rep_11,18,150.17,2703.06,1664.33
2024-03-15,Tablet,Electronics,Asia,Rep_8  ,8,749.13,5993.04,4813.2
2023-03-16,Tablet,Electronics,Asia,Rep_12,1,803.76,803.76,519.79
2023-05-29,Smartphone,Electronics,NA,Rep_1,13,,4200.82,3689.74
2023-11-23,Router,Accessories,N. America,Rep_11,15,384.85,5772.75,3525.27
2023-08-07,Monitor,Accessories,Asia,Rep_8,5,182.33,911.65,687.53
2024-07-29,Laptop,Electronics,South America,Rep_10,14,940.83,13171.62,8244.48
2024-09-08,Tablet,Electronics,Europe,Rep_4,8,908.75,7270.0,6414.62
2024-07-28,Smartphone,Electronics,NA,Rep_19,1,980.19,980.19,880.49
2024-10-23,Monitor,Accessories,South America,Rep_11,1,253.13,253.13,175.88
2023-11-24,Tablet,Electronics,Europe,Rep_2,12,598.72,7184.64,5622.82
2024-05-20,Monitor,Accessories,NorthAmerica,Rep_9,16,975.01,15600.16,10077.85
2024-03-07,Laptop,Electronics,NorthAmerica,Rep_15,6,100.37,602.22,469.04
2023-06-25,Printer,Accessories,Asia,Rep_19,17,266.97,4538.49,3610.39
2024-01-28,Tablet,Electronics,N. America,Rep_10,7,719.23,5034.61,3503.06
2023-01-19,Router,Accessories,N. America,Rep_15,16,472.57,7561.12,5633.17
2023-10-19,Tablet,Electronics,South America,Rep_2,3,511.58,1534.74,1310.45
2024-06-30,Printer,Accessories,N. America,Rep_11,19,540.22,10264.18,8602.95
2024-10-22,Laptop,Electronics,NA,Rep_16,5,483.77,,1841.29
2023-04-08,Monitor,Accessories,Asia,Rep_9,16,,11646.08,8839.01
2023-11-21,Smartphone,Electronics,South America,Rep_3,8,971.77,7774.16,4885.84
2024-07-23, Smartphone ,Electronics,South America,Rep_20,3,601.34,1804.02,1508.53
2023-02-18,Monitor,Accessories,Asia,Rep_15,10,391.51,3915.1,2509.09
2024-05-20,Router,Accessories,N. America,Rep_12,4,960.28,3841.12,3150.61
2024-09-24,Laptop,Electronics,NA,Rep_8,1,627.27,627.27,503.23
2023-02-18,Laptop,Electronics,Europe,Rep_4,11,635.35,6988.85,4896.38
2023-11-27,Router,Accessories,South America,Rep_8,16,822.74,13163.84,9373.91
2023-06-24,Laptop,Electronics,Europe,Rep_12,12,203.97,2447.64,2180.38
2024-07-04,Laptop,Electronics,NorthAmerica,Rep_9,13,421.72,5482.36,3397.79
2023-02-14, Laptop ,Electronics,NA,Rep_10,15,465.06,6975.9,5607.69
2023-03-18,Smartphone,Electronics,Asia,Rep_20,15,420.96,6314.4,4334.59
2024-01-24,Smartphone,Electronics,Europe,Rep_5,9,253.48,2281.32,1982.98
2024-08-20,Monitor,Accessories,N. America,Rep_5,11,363.47,3998.17,2493.88
2023-11-23,Tablet,Electronics,South America,Rep_15,4,909.92,3639.68,2673.16
2024-11-15,Laptop,Electronics,Europe,Rep_19,9,957.38,8616.42,6317.53
2024-05-04,Router,Accessories,South America,Rep_9,4,278.79,1115.16,763.01
2023-11-26,Router,Accessories,South America,Rep_8,18,162.88,2931.84,2355.1
2023-04-05,Smartphone,Electronics,Asia,Rep_3,18,,12481.2,8589.42
2023-12-28,Printer,Accessories,Europe,Rep_7,18,791.58,14248.44,12332.09
2024-12-12,Laptop,Electronics,NA,Rep_16,17,824.18,14011.06,8986.25
2023-03-03,Tablet,Electronics,NA,Rep_7  ,2,786.52,1573.04,1185.95
2024-04-24,Monitor,Accessories,Europe,Rep_16,15,378.71,5680.65,3655.55
2023-04-18,Smartphone,Electronics,Europe,Rep_19,6,462.6,2775.6,2420.8
2024-06-24,Printer,Accessories,Asia,Rep_10,13,588.56,7651.28,5806.51
2024-12-26,Monitor,Accessories,Europe,Rep_17,9,430.13,3871.17,2790.39
2023-04-19,Tablet,Electronics,Europe,Rep_12  ,15,476.53,7147.95,5820.19
2024-01-30, Monitor ,Accessories,Europe,Rep_13  ,10,891.46,8914.6,6653.11
2023-07-12,Laptop,Electronics,Asia,Rep_14  ,15,171.57,2573.55,1920.93
2023-06-18,Router,Accessories,Asia,Rep_19,10,889.74,8897.4,6454.53
2024-10-25, Laptop ,Electronics,Europe,Rep_15,1,614.47,614.47,535.12
2023-04-20, Router ,Accessories,NA,Rep_8,14,955.34,13374.76,11870.08
2023-01-17, Monitor ,Accessories,Europe,Rep_9,15,679.62,10194.3,6429.21
2023-01-30,Monitor,Accessories,South America,Rep_12,11,624.12,6865.32,6150.09
2023-09-29,Laptop,Electronics,N. America,Rep_12,18,118.36,2130.48,1664.64
2024-03-17,Tablet,Electronics,Europe,Rep_13,7,487.44,3412.08,2525.53
2024-05-29, Monitor ,Accessories,Asia,Rep_2,10,299.34,2993.4,1827.29
2024-03-27,Smartphone,Electronics,Asia,Rep_4,13,360.27,4683.51,3946.76
2023-02-20,Router,Accessories,South America,Rep_14  ,3,952.34,2857.02,2146.94
2023-07-18,Smartphone,Electronics,Europe,Rep_13,11,643.83,7082.13,6006.69
2023-06-30,Printer,Accessories,Asia,Rep_17,13,476.32,6192.16,4730.73
2024-09-14, Monitor ,Accessories,South America,Rep_4,9,582.57,5243.13,3852.36
